KEY;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;X
EVTNAME251046;The revolt of Chiapas;La révolte du Tchiapas;Die Revolte von Tschiapas;Bunt Chiapas;La revuelta de Chiapas;La rivolta del Chiapas;Chiapas lázadása;Vzpoura Chiapasu;Chiapas lázadása;De opstand van Chiapas;A revolta de Chiapas;Âîññòàíèå ×üÿïàñ;Chiapasin kapina;x
EVTNAME251047;The uprise of the Equador Confederation, also Pernambuco;L'entreprise de Confédération de l'Équateur, aussi-dit Pernambouc;Der Aufstand der Equador-Konföderation, auch Pernambuco;Powstanie Konfederacji Equador, tak¿e Pernambuco;La subida de la Confederación Equador, también Pernambuco;Il sorgere della Confederazione dell'Equador, ovvero il Pernambuco;Az Ecuador Szövetség, Pernambuco is;Vzestup konfederace Equador, také Pernambuco;Az Ecuador Szövetség, Pernambuco is;De opstand van de Equador Confederatie, ook Pernambuco;A surpresa da Confederação do Equador, também de Pernambuco;Âîññòàíèå Êîíôåäåğàöèè İêâàäîğà, òàêæå Ïåğíàìáóêó;Ecuadorin konfederaation, myös Pernambucon, nousu;x
EVTNAME251048;The rise of Entre Ríos;La montée d'Entre-Rios;Der Aufstieg von Entre Ríos;Powstanie Entre Ríos;El auge de Entre Ríos;L'ascesa di Entre Ríos;Entre Ríos felemelkedése;Vzestup Entre Ríos;Entre Ríos felemelkedése;De opkomst van Entre Ríos;A ascensão de Entre Ríos;Ğîñò Entre Rios;Entre Ríosin nousu;x
EVTNAME251049;The independence of Los Altos;L'indépendance de Les Altos;Die Unabhängigkeit von Los Altos;Niezale¿noœæ Los Altos;La independencia de Los Altos;L'indipendenza di Los Altos;A Los Altos függetlensége;Nezávislost Los Altos;A Los Altos függetlensége;De onafhankelijkheid van Los Altos;A independência de Los Altos;Íåçàâèñèìîñòü Ëîñ-Àëüòîñà;Los Altosin riippumattomuus;x
EVTNAME251050;The revolt of Oaxaca;La révolte d'Ouahaca;Die Revolte von Wachaken;Bunt Oaxaca;La revuelta de Oaxaca;La rivolta di Oaxaca;Oaxaca lázadása;Vzpoura Oaxace;Oaxaca lázadása;De opstand van Oaxaca;A revolta de Oaxaca;Âîññòàíèå Îàõàêè;Oaxacan kapina;x
EVTNAME251051;The uprise of Rio Grande;L'ouverture du Rio-Grande;Der Aufschwung von Rio Grande;Powstanie Rio Grande;La subida de Río Grande;Il sorgere del Rio Grande;A Rio Grande bejövetele;Vzestup Rio Grande;A Rio Grande bejövetele;De opstand van Rio Grande;A surpresa de Rio Grande;Âîññòàíèå Ğèî-Ãğàíäå;Rio Granden nousu;x
EVTNAME251052;The rise of Rio Grande do Sul;La montée du Rio-Grande-do-Sul;Der Aufstieg von Rio Grande do Sul;Powstanie Rio Grande do Sul;El ascenso de Rio Grande do Sul;L'ascesa del Rio Grande do Sul;A Rio Grande do Sul felemelkedése;Vzestup Rio Grande do Sul;A Rio Grande do Sul felemelkedése;De opkomst van Rio Grande do Sul;A ascensão do Rio Grande do Sul;Ğîñò Ğèî-Ãğàíäå-äó-Ñóë;Rio Grande do Sulin nousu;x
EVTNAME251053;The independence of Sonora;L'indépendance de la Sonore;Die Unabhängigkeit von Sonoren;Niezale¿noœæ Sonora;La independencia de Sonora;L'indipendenza di Sonora;Sonora függetlensége;Neznámost Sonory;Sonora függetlensége;De onafhankelijkheid van Sonora;A independência de Sonora;Íåçàâèñèìîñòü Ñîíîğû;Sonoran itsenäisyys;x
EVTNAME251054;The revolt of Tarasco;La révolte du Tarasque;Die Revolte von Taraskus;Bunt Tarasco;La revuelta de Tarasco;La rivolta di Tarasco;Tarasco lázadása;Vzpoura Tarasco;Tarasco lázadása;De opstand van Tarasco;A revolta de Tarasco;Âîññòàíèå Òàğàñêî;Tarascon kapina;x
EVTNAME251055;The uprise of Yucatán;L'ouverture du Yucatán;Der Aufschwung von Jucatanien;Powstanie Jukatanu;La subida de Yucatán;Il sorgere dello Yucatán;A Yucatán bejövetele;Vzestup Yucatána;A Yucatán bejövetele;De opstand van Yucatán;A surpresa de Yucatán;Âîññòàíèå Şêàòàíà;Yucatánin nousu;x
EVTNAME251056;The rise of Belize;La montée du Belize;Der Aufstieg von Belize;Powstanie Belize;El ascenso de Belice;L'ascesa del Belize;Belize felemelkedése;Vzestup Belize;Belize felemelkedése;De opkomst van Belize;A ascensão de Belize;Ğîñò Áåëèçà;Belizen nousu;x
EVTNAME251057;The independence of Dakota;L'indépendance de Dakota;Die Unabhängigkeit von Dakota;Niezale¿noœæ Dakoty;La independencia de Dakota;L'indipendenza del Dakota;Dakota függetlensége;Nezávislost spoleènosti Dakota;Dakota függetlensége;De onafhankelijkheid van Dakota;A independência de Dakota;Íåçàâèñèìîñòü Äàêîòû;Dakotan itsenäisyys;x
EVTNAME251058;The revolt of Greenland;La révolte du Groenland;Die Revolte von Grönland;Bunt Grenlandii;La revuelta de Groenlandia;La rivolta della Groenlandia;Grönland felkeltése;Vzpoura Grónska;Grönland felkeltése;De opstand van Groenland;A revolta da Groenlândia;Âîññòàíèå Ãğåíëàíäèè;Grönlannin kapina;x
EVTNAME251059;The uprise of Jamaica;L’entreprise de la Jamaïque;Der Aufschwung von Jamaika;Powstanie Jamajki;La subida de Jamaica;Il sorgere della Giamaica;A Jamaica megérkezése;Vchod z Jamajky;A Jamaica megérkezése;De opstand van Jamaica;A surpresa da Jamaica;Âîññòàíèå ßìàéêè;Jamaikan nousu;x
EVTNAME251060;The rise of Puerto Rico;La montée de Porto-Rico;Der Aufstieg von Puerto Rico;Powstanie Puerto Rico;El auge de Puerto Rico;L'ascesa di Puerto Rico;Puerto Rico felemelkedése;Vzestup Puerto Rico;Puerto Rico felemelkedése;De opkomst van Puerto Rico;A ascensão de Porto Rico;Ğîñò Ïóığòî-Ğèêî;Puerto Ricon nousu;x
EVTNAME251061;The independence of Trinidad and Tobago;L'indépendance de Trinité-et-Tobago;Die Unabhängigkeit von Trinidad und Tobago;Niezale¿noœæ Trynidadu i Tobago;La independencia de Trinidad y Tobago;L'indipendenza di Trinidad e Tobago;Trinidad és Tobago függetlensége;Nezávislost Trinidadu a Tobaga;Trinidad és Tobago függetlensége;De onafhankelijkheid van Trinidad en Tobago;A independência de Trinidad e Tobago;Íåçàâèñèìîñòü Òğèíèäàäà è Òîáàãî;Trinidadin ja Tobagon itsenäisyys;x
EVTNAME251062;The revolt of Illinois;La révolte de l'Illinois;Die Revolte von Illinois;Bunt Illinois;La revuelta de Illinois;La rivolta dell'Illinois;Illinois lázadása;Vzpoura Illinois;Illinois lázadása;De opstand van Illinois;A revolta de Illinois;Âîññòàíèå Èëëèíîéñà;Illinoisin vallankumous;x
EVTNAME251063;The uprise of Nebraska;L'attraction du Nebraska;Der Aufstand von Nebraska;Powstanie Nebraski;La subida de Nebraska;Il sorgere del Nebraska;A Nebraska megugrása;Vzestup Nebrasky;A Nebraska megugrása;De opstand van Nebraska;A surpresa de Nebraska;Âîññòàíèå Íåáğàñêè;Nebraskan nousu;x
EVTNAME251064;The rise of New Mexico;La montée du Nouveau-Mexique;Der Aufstieg von New Mexico;Powstanie Nowego Meksyku;El auge de Nuevo México;L'ascesa del New Mexico;Új Mexikó felemelkedése;Vzestup nového Mexika;Új Mexikó felemelkedése;De opkomst van New Mexico;A ascensão do Novo México;Ğîñò Íüş-Ìåêñèêî;Uuden Meksikon nousu;x
EVTNAME251065;The independence of Oregon;L'indépendance de l'Oregon;Die Unabhängigkeit von Oregon;Niezale¿noœæ od Oregon;La independencia de Oregon;L'indipendenza dell'Oregon;Oregon függetlensége;Nezávislost Oregonu;Oregon függetlensége;De onafhankelijkheid van Oregon;A independência do Oregon;Íåçàâèñèìîñòü øòàòà Îğåãîí;Oregonin itsenäisyys;x
postcol_GUY_name;Las Guayanas;Las Guayanas;Las Guayanas;Las Guayanas;Las Guayanas;La Guiana;Las Guayanas;Las Guayanas;Las Guayanas;Las Guayanas;Las Guayanas;Ëüàñ Ãâàéàíàñ;Las Guayanas;x
postcol_GUY_desc;The lands once inhabited by the Arawak Indians, now between the Venezuelans and the Brazilians, has finally got independence. A new journey awaits the country of Guyana now.;Les terres autrefois habitées par les Indiens Arawak, maintenant entre les Vénézuéliens et les Brésiliens, ont finalement obtenu l'indépendance. Un nouveau voyage attend le pays de la Guyane maintenant.;Die Länder, die einst von den Arawak-Indianern bewohnt wurden, jetzt zwischen den Venezolanern und den Brasilianern, haben endlich ihre Unabhängigkeit erlangt. Eine neue Reise wartet jetzt auf das Land Guyana.;Ziemie niegdyœ zamieszkiwane przez Indian Arawak, teraz miêdzy Wenezuelczykami i Brazylijczykami, wreszcie uzyska³y niepodleg³oœæ. Nowa podró¿ czeka teraz w kraju Gujany.;Las tierras una vez habitadas por los indios Arawak, ahora entre los venezolanos y los brasileños, finalmente obtuvieron la independencia. Un nuevo viaje le espera al país de Guyana ahora.;Le terre una volta abitate dagli Indiani Arawak, ora fra i Venezuelani e i Brasiliani, hanno finalmente ottenuto l’indipendenza. Un nuovo viaggio attende il paese della Guiana.;Az Arawak indiánok által lakott területek, most a venezuelaiak és a brazilok között, végül függetlenné váltak. Most újabb utazás várja a guyanai országot.;Zemì, které kdysi obıvali Arawakští indiáni, nyní mezi Venezuelany a Brazílci, nakonec získali nezávislost. Nová zemì nyní èeká zemì Guyany.;Az Arawak indiánok által lakott területek, most a venezuelaiak és a brazilok között, végül függetlenné váltak. Most újabb utazás várja a guyanai országot.;Het land dat ooit bewoond werd door de Arawak-indianen, nu tussen de Venezolanen en de Brazilianen, is eindelijk onafhankelijk geworden. Een nieuwe reis wacht nu op het land Guyana.;As terras antes habitadas pelos índios arawak, agora entre os venezuelanos e os brasileiros, finalmente se tornaram independentes. Uma nova jornada aguarda o país da Guiana agora.;Çåìëè, íàñåëåííûå àğàâàêîâûìè èíäåéöàìè, òåïåğü ìåæäó âåíåñóıëüöàìè è áğàçèëüöàìè, íàêîíåö, ïîëó÷èëè íåçàâèñèìîñòü. Íîâîå ïóòåøåñòâèå æäåò ñòğàíó Ãàéàíà.;Arawak-intiaanit, jotka ovat nyt venezuelalaisten ja brasilialaisten välillä asuneet maat, ovat viimein saaneet itsenäisyytensä. Uusi matka odottaa Guyanan maata nyt.;x
EVTNAME251001;The Revolts in Canada;Les révoltes au Canada;Die Revolten in Kanada;Rewolty w Kanadzie;Las revueltas en Canadá;Rivolte in Canada;A kanadai lázadások;Vzpoura v Kanadì;A kanadai lázadások;The Revolts in Canada;As revoltas no Canadá;Âîññòàíèÿ â Êàíàäå;Revolts Kanadassa;x
EVTNAME251002;The Revolts in Alaska;Les révoltes en Alaska;Die Revolten in Alaska;Rewolty na Alasce;Las revueltas en Alaska;Rivolte in Alasca;A forradalmak Alaszkában;Revolty na Aljašce;A forradalmak Alaszkában;De opstanden in Alaska;As Revoltas no Alasca;Âîññòàíèÿ íà Àëÿñêå;Alaskan Revolts;x
EVTNAME251003;The Revolts in Yankeedom;Les révoltes au Yanquidon;Die Revolten im Jankitum;Rewolty w Jankeedom;Las revueltas en Yankeedom;Rivolte nella Terra Janchi;A Yankeedom-i Revolts;Revolty v Yankeedom;A Yankeedom-i Revolts;The Revolts in Yankeedom;As revoltas em Yankeedom;Âîññòàíèÿ â ÿíêèäîì;Revolts in Yankeedom;x
EVTNAME251004;The Revolts in Central America;Les révoltes en Amérique centrale;Die Revolten in Zentralamerika;Rewolty w Ameryce Œrodkowej;Las revueltas en América Central;Rivolte in America Centrale;A forradalmak Közép-Amerikában;Revolty ve Støední Americe;A forradalmak Közép-Amerikában;The Revolts in Central America;As revoltas na América Central;Âîññòàíèÿ â Öåíòğàëüíîé Àìåğèêå;Revoltiot Keski-Amerikassa;x
EVTNAME251005;The Revolts in Mexico;Les révoltes au Mexique;Die Revolten in Mexiko;Rewolty w Meksyku;Las revueltas en México;Rivolte in Messico;A forradalmak Mexikóban;Revolty v Mexiku;A forradalmak Mexikóban;De opstanden in Mexico;As revoltas no México;Âîññòàíèÿ â Ìåêñèêå;Revolts Meksikossa;x
EVTNAME251006;The Revolts in Brazil;Les révoltes au Brésil;Die Revolten in Brasilien;Rewolty w Brazylii;Las revueltas en Brasil;Rivolte in Brasile;A Brazíliában lévõ forradalmak;Revolty v Brazílii;A Brazíliában lévõ forradalmak;De opstanden in Brazilië;As Revoltas no Brasil;Âîññòàíèÿ â Áğàçèëèè;Revolts Brasiliassa;x
EVTNAME251007;The Revolts in Peru;Les révoltes au Pérou;Die Revolten in Peru;Rewolty w Peru;Las revueltas en Perú;Rivolte in Perù;Peruban lévõ forradalmak;Revolty v Peru;Peruban lévõ forradalmak;The Revolts in Peru;As Revoltas no Peru;Âîññòàíèÿ â Ïåğó;Perun Revolts;x
EVTNAME251008;The Revolts in Argentina;Les révoltes en Argentine;Die Revolten in Argentinien;Rewolty w Argentynie;Las revueltas en Argentina;Rivolte in Argentina;A lázadások Argentínában;Revolty v Argentinì;A lázadások Argentínában;The Revolts in Argentina;As revoltas na Argentina;Âîññòàíèÿ â Àğãåíòèíå;Argentiinassa olevat Revolts;x
EVTNAME251009;The Revolts in Paraguay;Les révoltes au Paraguay;Die Revolten in Paraguay;Rewolty w Paragwaju;Las revueltas en Paraguay;Rivolte in Paraguay;A Paraguayi forradalmak;Revolty v Paraguay;A Paraguayi forradalmak;De opstanden in Paraguay;As revoltas no Paraguai;Âîññòàíèÿ â Ïàğàãâàå;Paraguaisin valloittamat;x
EVTNAME251010;The Revolts in Uruguay;Les révoltes en Uruguay;Die Revolten in Uruguay;Rewolty w Urugwaju;Las revueltas en Uruguay;Rivolte in Uruguay;Az Uruguayi lázadások;Revolty v Uruguaye;Az Uruguayi lázadások;The Revolts in Uruguay;As revoltas no Uruguai;Âîññòàíèÿ â Óğóãâàå;Uudelleenruotot Uruguayssa;x
EVTNAME251011;The Revolts in Bolivia;Les révoltes en Bolivie;Die Revolten in Bolivien;Rewolty w Boliwii;Las revueltas en Bolivia;Rivolte in Bolivia;A Bolíviai Revolts;Revolty v Bolívii;A Bolíviai Revolts;The Revolts in Bolivia;As revoltas na Bolívia;Âîññòàíèÿ â Áîëèâèè;Revoltiot Boliviassa;x
EVTNAME251012;The Revolts in Colombia;Les révoltes en Colombie;Die Revolten in Kolumbien;Rewolty w Kolumbii;Las revueltas en Colombia;Rivolte in Colombia;A Kolumbiai Revolts;Revolty v Kolumbii;A Kolumbiai Revolts;The Revolts in Colombia;As revoltas na Colômbia;Âîññòàíèÿ â Êîëóìáèè;Revoltiot Kolumbiassa;x
EVTNAME251013;The Revolts in Venezuela;Les révoltes au Vénézuéla;Die Revolten in Venezuela;Rewolty w Wenezueli;Las revueltas en Venezuela;Rivolte in Venezuela;A Venezuelai lázadások;Vzpoura ve Venezuele;A Venezuelai lázadások;The Revolts in Venezuela;As revoltas na Venezuela;Âîññòàíèÿ â Âåíåñóıëå;Venezuelan valloitukset;x
EVTNAME251014;The Revolts in Malaya;Les révoltes en Malaisie;Die Revolten in Malaisien;Rewolty na Malajach;Las revueltas en Malaya;Rivolte presso i Malesi;A Malaya Revolts;Revolty v Malajsii;A Malaya Revolts;The Revolts in Malaya;As Revoltas na Malásia;Âîññòàíèÿ â Ìàëàéå;Revolts in Malaya;x
EVTNAME251016;The Revolts in India;Les révoltes en Inde;Die Revolten in Indien;Rewolty w Indiach;Las revueltas en India;Rivolte in India;Az Indiai lázadások;Vzpoury v Indii;Az Indiai lázadások;The Revolts in India;As Revoltas na Índia;Âîññòàíèÿ â Èíäèè;Revolts Intiassa;x
EVTNAME251017;The Revolts in Australia;Les révoltes en Australie;Die Revolten in Australien;Rewolty w Australii;Las revueltas en Australia;Rivolte in Australia;A Revolts Ausztráliában;Revolty v Austrálii;A Revolts Ausztráliában;De opstanden in Australië;As revoltas na Austrália;Âîññòàíèÿ â Àâñòğàëèè;Revolts in Australia;x
EVTNAME251018;The Revolts in the Philippines;Les révoltes aux Philippines;Die Revolten auf den Philippinen;Rewolty na Filipinach;Las revueltas en Filipinas;Rivolte nelle Filippine;A forradalmak a Fülöp-szigeteken;Vzpoury na Filipínách;A forradalmak a Fülöp-szigeteken;The Revolts in the Philippines;As revoltas nas Filipinas;Âîññòàíèÿ íà Ôèëèïïèíàõ;Revoltiot Filippiineillä;x
EVTNAME251019;The Revolts in New Zealand;Les révoltes en Nouvelle-Zélande;Die Revolten in Neuseeland;Rewolty w Nowej Zelandii;Las revueltas en Nueva Zelanda;Rivolte in Nuova Zelanda;Az Új-Zélandi Revolts;Revolty na Novém Zélandu;Az Új-Zélandi Revolts;The Revolts in New Zealand;As revoltas na Nova Zelândia;Âîññòàíèÿ â Íîâîé Çåëàíäèè;Revolts Uudessa-Seelannissa;x
EVTNAME251020;The Revolts in Madagascar;Les révoltes à Madagascar;Die Revolten in Madagaskar;Rewolty na Madagaskarze;Las revueltas en Madagascar;Rivolte in Madagascar;Madagaszkáron a forradalmak;Revolty na Madagaskaru;Madagaszkáron a forradalmak;De opstanden in Madagaskar;As revoltas em Madagascar;Âîññòàíèÿ íà Ìàäàãàñêàğå;Madagaskarin Revolts;x
EVTNAME251021;The Revolts in South Africa;Les révoltes en Afrique du Sud;Die Revolten in Südafrika;Rewolty w Afryce Po³udniowej;Las revueltas en Sudáfrica;Rivolte nel Sudafrica;A Dél-Afrika forradalmai;Revolty v Jiní Africe;A Dél-Afrika forradalmai;The Revolts in South Africa;As revoltas na África do Sul;Âîññòàíèÿ â Şæíîé Àôğèêå;Revolts Etelä-Afrikassa;x
EVTNAME251022;The Revolts in Rhodesia;Les révoltes en Rhodésie;Die Revolten in Rhodesien;Rewolty w Rodezji;Las revueltas en Rhodesia;Rivolte in Rodesia;A forradalmak Rodezia;Povstání v Rhodesii;A forradalmak Rodezia;The Revolts in Rhodesia;As revoltas na Rodésia;Âîññòàíèÿ â Ğîäåçèè;Revoltiot Rodesiassa;x
EVTNAME251023;The Revolts in Liberia;Les révoltes au Libéria;Die Revolten in Liberia;Rewolty w Liberii;Las revueltas en Liberia;Rivolte in Liberia;A Libériák lázadása;Revolty v Libérii;A Libériák lázadása;The Revolts in Liberia;As revoltas na Libéria;Âîññòàíèÿ â Ëèáåğèè;Revolts Liberiassa;x
EVTNAME251024;The Revolts in the Congo Free State;Les révoltes dans l'État libre du Congo;Die Revolten im Kongo-Freistaat;Rewolty w pañstwie wolnym od Konga;Las revueltas en el estado libre del Congo;Rivolte nello Stato Libero del Congo;A szabadságon lévo kongói szabadságharcok;Revolty v Kongo svobodném státì;A szabadságon lévo kongói szabadságharcok;The Revolts in the Congo Free State;As revoltas no estado livre do Congo;Âîññòàíèÿ â Ñâîáîäíîì ãîñóäàğñòâå Êîíãî;Revoltiot Kongon vapaavaltiossa;x
EVTDESC251001;Some of our colonial domains yearn for independence, claiming they have the right of self-determination.;Certains de nos domaines coloniaux aspirent à l'indépendance, prétendant avoir le droit à l'autodétermination.;Einige unserer kolonialen Domänen sehnen sich nach Unabhängigkeit und behaupten, sie hätten das Recht auf Selbstbestimmung.;Niektóre z naszych domen kolonialnych pragn¹ niepodleg³oœci, twierdz¹c, ze maja prawo do samostanowienia.;Algunos de nuestros dominios coloniales anhelan la independencia, alegando que tienen derecho a la autodeterminación.;Alcuni dei nostri domini coloniali desiderano l'indipendenza, affermando di avere il diritto all'autodeterminazione.;Néhány gyarmati területünk a függetlenségért vágyik, és azt állítja, hogy önrendelkezési joguk van.;Nìkteré z našich koloniálních domén touí po nezávislosti, tvrdí, e mají právo na sebeurcení.;Néhány gyarmati területünk a függetlenségért vágyik, és azt állítja, hogy önrendelkezési joguk van.;Sommige van onze koloniale domeinen verlangen naar onafhankelijkheid en beweren dat ze het recht op zelfbeschikking hebben.;Alguns de nossos domínios coloniais anseiam pela independência, afirmando que eles têm o direito à autodeterminação.;Íåêîòîğûå èç íàøèõ êîëîíèàëüíûõ îáëàñòåé ñòğåìÿòñÿ ê íåçàâèñèìîñòè, óòâåğæäàÿ, ÷òî îíè èìåşò ïğàâî íà ñàìîîïğåäåëåíèå.;Jotkut siirtomaa-alueistamme herättävät itsenäisyyttä, väittäen, että heillä on itsemääräämisoikeus.;x
EVTOPTA251001;Let them have the government, but under us.;Laissez-les avoir le gouvernement, mais sous nous.;Lass sie die Regierung haben, aber unter uns.;Niech maja rz¹d, ale pod nami.;Déjalos tener el gobierno, pero debajo de nosotros.;Che abbiano il loro governo, ma sotto i nostri stivali.;Hadd legyen a kormány, de velünk.;Nechte je mít vládu, ale pod námi.;Hadd legyen a kormány, de velünk.;Laat ze de overheid hebben, maar onder ons.;Deixe-os ter o governo, mas abaixo de nós.;Ïóñòü ó íèõ åñòü ïğàâèòåëüñòâî, à ïîä íàìè.;Anna heidän olla hallitus, mutta meidän alaisimme.;x
EVTOPTB251001;The sound of cannons should dissuade them.;Le bruit des canons devrait les dissuader.;Das Geräusch der Kanonen sollte sie davon abhalten.;DŸwiêk armat powinien ich zniechêciæ.;El sonido de los cañones debería disuadirlos.;Il suono dei cannoni dovrebbe dissuaderli.;A lövedékek hangja elhárítja õket.;Zvuk dìla by je mìl odradit.;A lövedékek hangja elhárítja õket.;Het geluid van kanonnen zou hen moeten afraden.;O som dos canhões deve dissuadi-los.;Çâóê ïóøåê äîëæåí îòãîâàğèâàòü èõ.;Tyhjiöiden ääni hellittää ne.;x
arab_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
chinese_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
dutch_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
english_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
french_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
german_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
greek_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
haiti_2214_title;The $COUNTRY_ADJ$ city of Saint Dominick;La ville $COUNTY_ADJ$ de Saint-Domingue;Die $COUNTRY_ADJ$e Stadt von Sankt Dominick;$COUNTRY_ADJ$ miasto Saint Dominick;La ciudad $COUNTRY_ADJ$ de Saint Dominick;La città $COUNTRY_ADJ$ di San Domenico;A $COUNTRY_ADJ$ város Saint Dominick;$COUNTRY_ADJ$ mìsto svatého Dominika;A $COUNTRY_ADJ$ város Saint Dominick;De $COUNTRY_ADJ$ stad van Saint Dominick;A cidade $COUNTRY_ADJ$ de Saint Dominick;$COUNTRY_ADJ$ ãîğîä Ñâÿòîãî Äîìèíèêà;$COUNTRY_ADJ$ Saint-Dominickin kaupunki;x
